question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,three_way_core_score,final_calibrated_score,single_diff,avg_diff,selected_diff,core_diff,final_diff,single_abs_error,avg_abs_error,selected_abs_error,core_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,core_gain_vs_avg,residual_gain_vs_core,final_gain_vs_avg,final_gain_vs_single,route,sequential_outcome,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action,score_calibration_applied,score_calibration_correction,score_calibration_reason,score_calibration_lookup
CO_4,ANS_CO_737,16.0,15.0,14.8,14.8,14.8,14.8,-1.0,-1.2,-1.2,-1.2,-1.2,1.0,1.2,1.2,1.2,1.2,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.2828,0.0,0.0,0.15,0.033333,0.061111,0.938889,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_738,17.0,19.0,18.3,18.3,18.3,19.97,2.0,1.3,1.3,1.3,2.97,2.0,1.3,1.3,1.3,2.97,0.7,0.0,-1.67,0.0,-1.67,-1.67,-0.97,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_740,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.43,0.3,0.0,0.3,0.2,0.8,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_741,15.0,18.0,18.3,18.3,18.3,19.97,3.0,3.3,3.3,3.3,4.97,3.0,3.3,3.3,3.3,4.97,-0.3,0.0,-1.67,0.0,-1.67,-1.67,-1.97,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.15,0.25,0.183333,0.194444,0.805556,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_742,8.0,6.5,6.7,6.7,6.7,6.7,-1.5,-1.3,-1.3,-1.3,-1.3,1.5,1.3,1.3,1.3,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.2,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.2357,0.14,0.1,0.125,0.1,0.108333,0.891667,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_743,2.0,0.0,0.3,0.3,0.3,0.3,-2.0,-1.7,-1.7,-1.7,-1.7,2.0,1.7,1.7,1.7,1.7,0.3,0.0,0.0,0.0,0.0,0.0,0.3,BND,defer_human,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.71,0.8,0.25,0.833333,0.627778,0.372222,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_747,8.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.14,0.2,0.0,0.2,0.133333,0.866667,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_730,8.0,17.0,17.0,17.0,17.0,17.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.1,0.0,0.1,0.066667,0.933333,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_751,6.0,5.0,6.7,6.7,7.7,7.7,-1.0,0.7,0.7,1.7,1.7,1.0,0.7,0.7,1.7,1.7,0.3,0.0,-1.0,-1.0,0.0,-1.0,-0.7,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.1785,0.14,0.375,0.625,0.475,0.491667,0.508333,accept_structured_raise,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_748,14.0,11.0,11.0,11.0,11.0,12.67,-3.0,-3.0,-3.0,-3.0,-1.33,3.0,3.0,3.0,3.0,1.33,0.0,0.0,1.67,0.0,1.67,1.67,1.67,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.14,0.2,0.0,0.2,0.133333,0.866667,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_752,15.0,11.0,12.0,12.0,12.0,13.67,-4.0,-3.0,-3.0,-3.0,-1.33,4.0,3.0,3.0,3.0,1.33,1.0,0.0,1.67,0.0,1.67,1.67,2.67,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_753,9.0,10.0,10.5,10.5,10.5,10.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.3682,0.0,0.0,0.225,0.066667,0.097222,0.902778,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_755,15.0,12.0,12.0,12.0,12.0,12.0,-3.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_754,20.0,20.0,19.4,19.4,20.0,20.0,0.0,-0.6,-0.6,0.0,0.0,0.0,0.6,0.6,0.0,0.0,-0.6,0.0,0.6,0.6,0.0,0.6,0.0,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8014,0.0,0.0,0.425,0.116667,0.180556,0.819444,accept_structured_raise,False,0.0,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_758,9.0,5.0,4.3,4.3,3.55,5.22,-4.0,-4.7,-4.7,-5.45,-3.78,4.0,4.7,4.7,5.45,3.78,-0.7,0.0,0.92,-0.75,1.67,0.92,0.22,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.14,0.1,0.25,0.133333,0.161111,0.838889,accept_structured_lower,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_756,17.0,12.0,11.8,11.8,11.8,13.47,-5.0,-5.2,-5.2,-5.2,-3.53,5.0,5.2,5.2,5.2,3.53,-0.2,0.0,1.67,0.0,1.67,1.67,1.47,BND,defer_human,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.5888,0.14,0.1,0.35,0.133333,0.194444,0.805556,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_759,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.05,0.0,0.05,0.033333,0.966667,,False,0.0,zero_correction,route:POS
